ID,datetime,year,hour,month,temperature,var1,pressure,windspeed,var2,electricity_consumption
34790,19/06/2017 14:00,2017,14:00:00,6,-2.9,-17.9,1000,257.915,A,183
16991,08/06/2015 23:00,2015,23:00:00,6,-10,-19.3,991,257.445,A,204
10453,09/09/2014 13:00,2014,13:00:00,9,-2.1,-20,998,257.44,A,186
19953,10/10/2015 09:00,2015,09:00:00,10,4.3,-13.6,993,257.44,A,219
199,09/07/2013 07:00,2013,07:00:00,7,-10.7,-21.4,1012,257.38,A,201
29270,01/11/2016 14:00,2016,14:00:00,11,9.3,-10,987,257.315,A,237
7838,23/05/2014 14:00,2014,14:00:00,5,-0.7,-17.1,999,256.855,A,192
16340,12/05/2015 20:00,2015,20:00:00,5,-1.4,-11.4,982,256.595,A,204
3162,09/11/2013 18:00,2013,18:00:00,11,13.6,-5.7,988,256.54,A,219
551,23/07/2013 23:00,2013,23:00:00,7,-10,-16.4,1006,256.47,A,216
25266,18/05/2016 18:00,2016,18:00:00,5,-2.1,-17.9,1003,256.14,A,198
16174,05/05/2015 22:00,2015,22:00:00,5,-2.1,-5,985,255.365,A,228
1761,12/09/2013 09:00,2013,09:00:00,9,-2.9,-17.1,994,253.82,A,201
9649,07/08/2014 01:00,2014,01:00:00,8,-10.7,-24.3,995,253.485,A,210
116,05/07/2013 20:00,2013,20:00:00,7,-6.4,-17.9,1005,253.3,A,192
33876,12/05/2017 12:00,2017,12:00:00,5,1.4,-17.1,992,253.14,A,189
19900,08/10/2015 04:00,2015,04:00:00,10,0,-11.4,981,252.98,A,201
3473,22/11/2013 17:00,2013,17:00:00,11,14.3,2.1,987,252.75,A,261
34692,15/06/2017 12:00,2017,12:00:00,6,-5,-15.7,998,252.195,A,210
26778,20/07/2016 18:00,2016,18:00:00,7,-4.3,-21.4,996,252.07,A,183
8388,15/06/2014 12:00,2014,12:00:00,6,-6.4,-19.3,1013,251.79,A,216
8823,03/07/2014 15:00,2014,15:00:00,7,-3.6,-18.6,992,251.715,A,207
198,09/07/2013 06:00,2013,06:00:00,7,-10.7,-17.9,998,251.695,A,195
34789,19/06/2017 13:00,2017,13:00:00,6,-3.6,-17.9,1003,251.64,A,198
16387,14/05/2015 19:00,2015,19:00:00,5,-2.1,-14.3,982,251.62,A,186
550,23/07/2013 22:00,2013,22:00:00,7,-7.9,-18.6,1005,251.55,A,207
10452,09/09/2014 12:00,2014,12:00:00,9,-2.9,-18.6,995,251.255,A,198
16990,08/06/2015 22:00,2015,22:00:00,6,-8.6,-21.4,1000,250.795,A,198
25265,18/05/2016 17:00,2016,17:00:00,5,-0.7,-19.3,999,250.72,A,210
16339,12/05/2015 19:00,2015,19:00:00,5,-2.1,-11.4,991,249.57,A,180
343,15/07/2013 07:00,2013,07:00:00,7,-10.7,-22.1,1002,249.165,A,207
7837,23/05/2014 13:00,2014,13:00:00,5,-0.7,-14.3,998,248.955,A,195
19899,08/10/2015 03:00,2015,03:00:00,10,0,-9.3,976,248.585,A,177
9901,17/08/2014 13:00,2014,13:00:00,8,-2.9,-20.7,993,247.205,A,219
19952,10/10/2015 08:00,2015,08:00:00,10,4.3,-12.1,992,247.11,A,213
34788,19/06/2017 12:00,2017,12:00:00,6,-4.3,-14.3,1002,246.72,A,186
17581,03/07/2015 13:00,2015,13:00:00,7,-10,-22.9,1001,246.325,A,216
549,23/07/2013 21:00,2013,21:00:00,7,-7.1,-17.1,1013,245.865,A,201
10451,09/09/2014 11:00,2014,11:00:00,9,-5,-18.6,1004,245.835,A,216
115,05/07/2013 19:00,2013,19:00:00,7,-7.1,-15,1010,245.485,A,192
16173,05/05/2015 21:00,2015,21:00:00,5,0,-5,995,245.3,A,231
1760,12/09/2013 08:00,2013,08:00:00,9,-3.6,-17.9,998,244.615,A,213
8387,15/06/2014 11:00,2014,11:00:00,6,-7.1,-17.9,1005,244.615,A,213
3161,09/11/2013 17:00,2013,17:00:00,11,12.1,-3.6,986,244.485,A,246
3472,22/11/2013 16:00,2013,16:00:00,11,15.7,0.7,990,244.2,A,264
197,09/07/2013 05:00,2013,05:00:00,7,-10,-20.7,1003,244.02,A,201
29269,01/11/2016 13:00,2016,13:00:00,11,7.9,-11.4,983,243.855,A,240
25264,18/05/2016 16:00,2016,16:00:00,5,1.4,-17.9,994,243.695,A,210
16989,08/06/2015 21:00,2015,21:00:00,6,-10.7,-22.1,1006,243.245,A,192
7836,23/05/2014 12:00,2014,12:00:00,5,-1.4,-13.6,1000,242.805,A,207
33645,02/05/2017 21:00,2017,21:00:00,5,1.4,-10,987,242.355,A,189
34691,15/06/2017 11:00,2017,11:00:00,6,-5.7,-15.7,1002,242.115,A,195
16386,14/05/2015 18:00,2015,18:00:00,5,-0.7,-17.1,997,242.055,A,192
26777,20/07/2016 17:00,2016,17:00:00,7,-3.6,-21.4,1002,241.365,A,189
33875,12/05/2017 11:00,2017,11:00:00,5,1.4,-17.1,988,241.32,A,201
342,15/07/2013 06:00,2013,06:00:00,7,-10.7,-20.7,1005,241.115,A,204
19898,08/10/2015 02:00,2015,02:00:00,10,1.4,-10,984,240.535,A,189
34787,19/06/2017 11:00,2017,11:00:00,6,-5.7,-15,1003,240.035,A,198
9648,07/08/2014 00:00,2014,00:00:00,8,-10.7,-20.7,995,240.025,A,396
33644,02/05/2017 20:00,2017,20:00:00,5,5.7,-11.4,995,239.565,A,198
16338,12/05/2015 18:00,2015,18:00:00,5,-2.1,-10,977,239.365,A,204
548,23/07/2013 20:00,2013,20:00:00,7,-7.9,-16.4,1010,238.69,A,219
19951,10/10/2015 07:00,2015,07:00:00,10,1.4,-13.6,988,237.92,A,207
10450,09/09/2014 10:00,2014,10:00:00,9,-4.3,-20,999,237.785,A,213
8822,03/07/2014 14:00,2014,14:00:00,7,-3.6,-20,1005,237.23,A,201
16172,05/05/2015 20:00,2015,20:00:00,5,0,-2.1,977,237.11,A,204
16988,08/06/2015 20:00,2015,20:00:00,6,-9.3,-22.9,987,236.935,A,201
7835,23/05/2014 11:00,2014,11:00:00,5,-1.4,-13.6,1003,236.87,A,216
9900,17/08/2014 12:00,2014,12:00:00,8,-3.6,-20.7,999,236.65,A,207
33643,02/05/2017 19:00,2017,19:00:00,5,5.7,-11.4,992,236.545,A,180
114,05/07/2013 18:00,2013,18:00:00,7,-6.4,-17.9,1010,236.435,A,180
25263,18/05/2016 15:00,2016,15:00:00,5,2.1,-15.7,992,235.895,A,195
3471,22/11/2013 15:00,2013,15:00:00,11,15.7,2.9,979,235.775,A,264
8386,15/06/2014 10:00,2014,10:00:00,6,-8.6,-19.3,1007,235.55,A,198
3160,09/11/2013 16:00,2013,16:00:00,11,12.1,-4.3,986,235.155,A,186
17580,03/07/2015 12:00,2015,12:00:00,7,-11.4,-22.1,1021,235.145,A,198
1759,12/09/2013 07:00,2013,07:00:00,9,-4.3,-17.1,997,234.8,A,186
16385,14/05/2015 17:00,2015,17:00:00,5,0.7,-17.9,988,234.755,A,186
341,15/07/2013 05:00,2013,05:00:00,7,-12.1,-20.7,1001,234.59,A,195
9647,06/08/2014 23:00,2014,23:00:00,8,-10,-21.4,999,234.59,A,261
34786,19/06/2017 10:00,2017,10:00:00,6,-6.4,-15.7,1001,234.35,A,198
1995,22/09/2013 03:00,2013,03:00:00,9,-0.7,-16.4,1008,233.445,A,204
26776,20/07/2016 16:00,2016,16:00:00,7,-1.4,-20.7,991,232.535,A,201
34690,15/06/2017 10:00,2017,10:00:00,6,-6.4,-15.7,1010,232.425,A,195
29268,01/11/2016 12:00,2016,12:00:00,11,10,-12.9,982,232.41,A,237
33642,02/05/2017 18:00,2017,18:00:00,5,6.4,-9.3,993,231.375,A,204
196,09/07/2013 04:00,2013,04:00:00,7,-10.7,-20,1003,231.075,A,216
19950,10/10/2015 06:00,2015,06:00:00,10,-0.7,-12.1,989,231.02,A,210
19897,08/10/2015 01:00,2015,01:00:00,10,0,-10.7,993,230.83,A,204
7834,23/05/2014 10:00,2014,10:00:00,5,-3.6,-14.3,998,230.685,A,204
16337,12/05/2015 17:00,2015,17:00:00,5,-1.4,-12.9,985,230.675,A,198
1994,22/09/2013 02:00,2013,02:00:00,9,0,-17.1,991,230.655,A,195
10449,09/09/2014 09:00,2014,09:00:00,9,-5,-18.6,1016,230.235,A,231
34785,19/06/2017 09:00,2017,09:00:00,6,-7.9,-13.6,998,229.93,A,207
547,23/07/2013 19:00,2013,19:00:00,7,-6.4,-18.6,1007,228.75,A,216
3470,22/11/2013 14:00,2013,14:00:00,11,17.9,0.7,987,228.725,A,267
113,05/07/2013 17:00,2013,17:00:00,7,-5.7,-17.1,1002,228.51,A,207
33874,12/05/2017 10:00,2017,10:00:00,5,1.4,-18.6,1002,228.11,A,189
16384,14/05/2015 16:00,2015,16:00:00,5,-0.7,-15.7,985,228.07,A,198
17345,23/06/2015 17:00,2015,17:00:00,6,-11.4,-17.1,1005,227.995,A,198
1993,22/09/2013 01:00,2013,01:00:00,9,0,-15.7,990,227.9,A,204
16171,05/05/2015 19:00,2015,19:00:00,5,-0.7,-2.9,990,227.295,C,213
16987,08/06/2015 19:00,2015,19:00:00,6,-7.9,-20,1004,227.23,A,201
25769,08/06/2016 17:00,2016,17:00:00,6,0,-18.6,997,227.175,A,198
8385,15/06/2014 09:00,2014,09:00:00,6,-7.1,-19.3,1020,226.735,A,189
19949,10/10/2015 05:00,2015,05:00:00,10,-3.6,-8.6,981,226.6,A,189
3159,09/11/2013 15:00,2013,15:00:00,11,11.4,-1.4,982,226.59,A,213
25262,18/05/2016 14:00,2016,14:00:00,5,4.3,-17.9,996,226.205,A,204
34784,19/06/2017 08:00,2017,08:00:00,6,-6.4,-17.9,1004,226.175,A,192
340,15/07/2013 04:00,2013,04:00:00,7,-11.4,-24.3,1011,226.15,A,183
1758,12/09/2013 06:00,2013,06:00:00,9,-2.1,-17.9,999,226.11,A,213
9899,17/08/2014 11:00,2014,11:00:00,8,-4.3,-17.9,1014,225.72,A,198
33641,02/05/2017 17:00,2017,17:00:00,5,6.4,-10.7,999,225.44,A,213
16336,12/05/2015 16:00,2015,16:00:00,5,0,-12.1,985,225.24,A,192
9646,06/08/2014 22:00,2014,22:00:00,8,-9.3,-23.6,1009,225.15,A,258
8821,03/07/2014 13:00,2014,13:00:00,7,-5.7,-15.7,994,224.52,A,201
17579,03/07/2015 11:00,2015,11:00:00,7,-9.3,-22.9,1019,224.465,A,204
19948,10/10/2015 04:00,2015,04:00:00,10,-2.9,-11.4,996,224.31,A,219
29511,11/11/2016 15:00,2016,15:00:00,11,12.1,-2.1,975,224.135,A,189
34689,15/06/2017 09:00,2017,09:00:00,6,-5.7,-16.4,1004,223.86,A,192
17344,23/06/2015 16:00,2015,16:00:00,6,-7.9,-19.3,999,223.85,A,207
7833,23/05/2014 09:00,2014,09:00:00,5,-3.6,-16.4,1003,223.66,A,216
1992,22/09/2013 00:00,2013,00:00:00,9,0,-16.4,1009,223.38,A,180
10448,09/09/2014 08:00,2014,08:00:00,9,-6.4,-20,997,223.21,A,204
19896,08/10/2015 00:00,2015,00:00:00,10,2.1,-10.7,983,222.405,A,216
25768,08/06/2016 16:00,2016,16:00:00,6,0,-17.9,996,222.005,A,180
195,09/07/2013 03:00,2013,03:00:00,7,-8.6,-18.6,1001,221.87,A,201
546,23/07/2013 18:00,2013,18:00:00,7,-5,-16.4,1006,221.725,A,189
3469,22/11/2013 13:00,2013,13:00:00,11,16.4,4.3,979,221.575,A,264
26775,20/07/2016 15:00,2016,15:00:00,7,-1.4,-22.9,1009,221.105,A,192
19947,10/10/2015 03:00,2015,03:00:00,10,-0.7,-10,996,221.055,A,234
34783,19/06/2017 07:00,2017,07:00:00,6,-5.7,-15.7,1001,221.005,A,192
16383,14/05/2015 15:00,2015,15:00:00,5,0,-16.4,989,220.77,A,195
8355,14/06/2014 03:00,2014,03:00:00,6,-9.3,-14.3,1001,220.445,A,198
17343,23/06/2015 15:00,2015,15:00:00,6,-7.9,-20.7,1010,220.205,A,210
19946,10/10/2015 02:00,2015,02:00:00,10,-2.9,-9.3,991,219.765,A,204
1991,21/09/2013 23:00,2013,23:00:00,9,0.7,-17.9,995,219.61,A,201
29510,11/11/2016 14:00,2016,14:00:00,11,11.4,-5,982,219.575,A,204
16170,05/05/2015 18:00,2015,18:00:00,5,-0.7,-4.3,983,219.48,A,204
29267,01/11/2016 11:00,2016,11:00:00,11,9.3,-12.9,996,219.45,A,246
112,05/07/2013 16:00,2013,16:00:00,7,-6.4,-16.4,992,219.32,A,207
33640,02/05/2017 16:00,2017,16:00:00,5,5.7,-12.1,986,219.255,A,216
8354,14/06/2014 02:00,2014,02:00:00,6,-8.6,-16.4,1015,218.905,A,210
25261,18/05/2016 13:00,2016,13:00:00,5,0.7,-19.3,992,218.655,A,198
16986,08/06/2015 18:00,2015,18:00:00,6,-7.9,-22.1,987,218.305,A,216
3158,09/11/2013 14:00,2013,14:00:00,11,12.9,-2.9,969,218.29,A,216
8384,15/06/2014 08:00,2014,08:00:00,6,-8.6,-19.3,1012,217.795,A,204
10447,09/09/2014 07:00,2014,07:00:00,9,-6.4,-18.6,1011,216.65,A,210
34688,15/06/2017 08:00,2017,08:00:00,6,-7.1,-17.9,1007,216.46,A,204
1757,12/09/2013 05:00,2013,05:00:00,9,-2.1,-14.3,1004,216.155,A,204
34782,19/06/2017 06:00,2017,06:00:00,6,-9.3,-17.9,990,216.085,A,201
339,15/07/2013 03:00,2013,03:00:00,7,-11.4,-23.6,1009,215.695,A,192
33873,12/05/2017 09:00,2017,09:00:00,5,-1.4,-18.6,998,215.665,A,186
7832,23/05/2014 08:00,2014,08:00:00,5,-5,-12.1,1006,215.635,A,201
19945,10/10/2015 01:00,2015,01:00:00,10,1.4,-12.1,980,215.62,A,222
16335,12/05/2015 15:00,2015,15:00:00,5,1.4,-11.4,989,215.175,A,189
17578,03/07/2015 10:00,2015,10:00:00,7,-12.1,-21.4,1001,215.135,A,192
9645,06/08/2014 21:00,2014,21:00:00,8,-8.6,-21.4,1009,214.97,A,249
1990,21/09/2013 22:00,2013,22:00:00,9,2.1,-17.9,995,214.815,A,198
545,23/07/2013 17:00,2013,17:00:00,7,-4.3,-16.4,1004,214.7,A,210
19895,07/10/2015 23:00,2015,23:00:00,10,2.9,-14.3,985,214.09,A,219
34781,19/06/2017 05:00,2017,05:00:00,6,-6.4,-15.7,1002,214.08,A,204
25767,08/06/2016 15:00,2016,15:00:00,6,0,-17.1,999,213.855,A,213
9898,17/08/2014 10:00,2014,10:00:00,8,-5,-19.3,1008,213.415,A,219
8353,14/06/2014 01:00,2014,01:00:00,6,-8.6,-17.9,1017,213.235,A,216
8820,03/07/2014 12:00,2014,12:00:00,7,-3.6,-17.1,998,213.2,A,213
10446,09/09/2014 06:00,2014,06:00:00,9,-6.4,-17.9,1003,213.005,A,186
16382,14/05/2015 14:00,2015,14:00:00,5,0.7,-16.4,990,212.595,A,192
3468,22/11/2013 12:00,2013,12:00:00,11,16.4,5,988,212.525,A,282
17342,23/06/2015 14:00,2015,14:00:00,6,-10,-21.4,996,212.43,A,186
34687,15/06/2017 07:00,2017,07:00:00,6,-7.1,-16.4,1003,212.315,A,204
19944,10/10/2015 00:00,2015,00:00:00,10,0.7,-12.1,987,212.115,A,222
25073,10/05/2016 17:00,2016,17:00:00,5,3.6,-20.7,985,211.83,A,198
33639,02/05/2017 15:00,2017,15:00:00,5,6.4,-12.9,994,211.83,A,189
7831,23/05/2014 07:00,2014,07:00:00,5,-5,-12.9,998,211.615,A,186
29509,11/11/2016 13:00,2016,13:00:00,11,12.1,-2.9,975,211.3,A,204
16985,08/06/2015 17:00,2015,17:00:00,6,-9.3,-20.7,1001,210.88,A,219
194,09/07/2013 02:00,2013,02:00:00,7,-10,-18.6,997,210.69,A,213
111,05/07/2013 15:00,2013,15:00:00,7,-4.3,-15.7,993,210.615,A,192
25260,18/05/2016 12:00,2016,12:00:00,5,2.9,-15.7,996,210.23,A,198
16169,05/05/2015 17:00,2015,17:00:00,5,-1.4,-2.1,985,209.665,C,225
1989,21/09/2013 21:00,2013,21:00:00,9,0.7,-17.1,1007,209.63,A,183
19943,09/10/2015 23:00,2015,23:00:00,10,2.1,-12.9,980,208.86,A,210
3157,09/11/2013 13:00,2013,13:00:00,11,12.1,-3.6,975,208.85,A,219
8383,15/06/2014 07:00,2014,07:00:00,6,-10,-17.9,1010,208.745,A,198
8352,14/06/2014 00:00,2014,00:00:00,6,-7.9,-17.9,1010,208.315,A,198
26774,20/07/2016 14:00,2016,14:00:00,7,-1.4,-20.7,1001,208.285,A,204
544,23/07/2013 16:00,2013,16:00:00,7,-6.4,-17.9,1003,208.05,A,207
34780,19/06/2017 04:00,2017,04:00:00,6,-7.1,-17.9,1008,208.035,A,180
34686,15/06/2017 06:00,2017,06:00:00,6,-8.6,-14.3,1009,207.38,A,198
25766,08/06/2016 14:00,2016,14:00:00,6,-0.7,-17.1,1001,206.93,A,186
17341,23/06/2015 13:00,2015,13:00:00,6,-10.7,-20,999,206.87,A,186
29266,01/11/2016 10:00,2016,10:00:00,11,7.1,-12.1,992,206.63,A,267
3467,22/11/2013 11:00,2013,11:00:00,11,16.4,5,976,205.725,A,252
19942,09/10/2015 22:00,2015,22:00:00,10,1.4,-15.7,994,205.605,A,201
7830,23/05/2014 06:00,2014,06:00:00,5,-4.3,-12.9,999,205.465,A,189
10445,09/09/2014 05:00,2014,05:00:00,9,-7.9,-18.6,1014,205.355,A,216
1756,12/09/2013 04:00,2013,04:00:00,9,-3.6,-12.9,997,205.35,A,192
338,15/07/2013 02:00,2013,02:00:00,7,-10.7,-22.1,1010,205.265,A,210
16334,12/05/2015 14:00,2015,14:00:00,5,1.4,-10,986,205.245,A,195
25072,10/05/2016 16:00,2016,16:00:00,5,2.9,-23.6,988,205.145,A,189
33638,02/05/2017 14:00,2017,14:00:00,5,6.4,-13.6,985,204.68,A,207
29508,11/11/2016 12:00,2016,12:00:00,11,10,-2.1,979,204.15,A,195
8351,13/06/2014 23:00,2014,23:00:00,6,-5.7,-16.4,1009,204.145,A,198
19894,07/10/2015 22:00,2015,22:00:00,10,0.7,-15,984,204.025,A,204
16984,08/06/2015 16:00,2015,16:00:00,6,-6.4,-21.4,1002,203.98,A,195
33872,12/05/2017 08:00,2017,08:00:00,5,0,-17.9,986,203.595,A,204
8819,03/07/2014 11:00,2014,11:00:00,7,-5,-17.9,992,203.135,A,222
17577,03/07/2015 09:00,2015,09:00:00,7,-12.1,-21.4,1001,203.08,A,204
16381,14/05/2015 13:00,2015,13:00:00,5,0.7,-16.4,992,202.78,A,216
34685,15/06/2017 05:00,2017,05:00:00,6,-8.6,-15.7,1002,202.61,A,198
9897,17/08/2014 09:00,2014,09:00:00,8,-8.6,-20.7,1006,202.485,A,216
19941,09/10/2015 21:00,2015,21:00:00,10,2.9,-15,990,202.475,A,219
25259,18/05/2016 11:00,2016,11:00:00,5,0,-17.9,999,202.305,A,180
34779,19/06/2017 03:00,2017,03:00:00,6,-7.9,-15.7,993,201.76,A,186
110,05/07/2013 14:00,2013,14:00:00,7,-5,-17.1,993,201.675,A,186
8382,15/06/2014 06:00,2014,06:00:00,6,-9.3,-19.3,1000,201.595,A,192
16168,05/05/2015 16:00,2015,16:00:00,5,-1.4,-3.6,988,201.49,C,201
2571,16/10/2013 03:00,2013,03:00:00,10,3.6,-11.4,982,201.355,A,189
543,23/07/2013 15:00,2013,15:00:00,7,-6.4,-19.3,1001,201.15,A,216
9644,06/08/2014 20:00,2014,20:00:00,8,-10,-21.4,1010,201.135,A,237
1988,21/09/2013 20:00,2013,20:00:00,9,2.9,-18.6,993,201.08,A,201
17340,23/06/2015 12:00,2015,12:00:00,6,-9.3,-20,1003,200.56,A,189
3156,09/11/2013 12:00,2013,12:00:00,11,10.7,-4.3,986,200.425,A,204
25765,08/06/2016 13:00,2016,13:00:00,6,1.4,-15,1003,199.78,A,222
19940,09/10/2015 20:00,2015,20:00:00,10,1.4,-13.6,989,199.08,A,204
3466,22/11/2013 10:00,2013,10:00:00,11,13.6,5,985,198.915,A,264
10444,09/09/2014 04:00,2014,04:00:00,9,-5.7,-18.6,1010,198.83,A,219
34684,15/06/2017 04:00,2017,04:00:00,6,-8.6,-15.7,1002,198.59,A,192
193,09/07/2013 01:00,2013,01:00:00,7,-9.3,-20,1011,198.37,A,195
1755,12/09/2013 03:00,2013,03:00:00,9,-1.4,-13.6,993,198.075,A,180
19893,07/10/2015 21:00,2015,21:00:00,10,2.9,-16.4,993,198,A,192
25071,10/05/2016 15:00,2016,15:00:00,5,2.9,-23.6,988,197.845,A,198
7829,23/05/2014 05:00,2014,05:00:00,5,-3.6,-12.9,1000,197.54,A,195
25224,17/05/2016 00:00,2016,00:00:00,5,-2.1,-14.3,990,197.365,A,204
29507,11/11/2016 11:00,2016,11:00:00,11,12.1,-3.6,985,197.125,A,210
8350,13/06/2014 22:00,2014,22:00:00,6,-7.9,-16.4,1007,196.87,A,213
26773,20/07/2016 13:00,2016,13:00:00,7,-1.4,-21.4,1002,195.95,A,204
34778,19/06/2017 02:00,2017,02:00:00,6,-6.4,-15.7,1001,195.95,A,195
2570,16/10/2013 02:00,2013,02:00:00,10,0.7,-10.7,980,195.935,A,189
17576,03/07/2015 08:00,2015,08:00:00,7,-12.1,-20.7,997,195.905,A,210
34683,15/06/2017 03:00,2017,03:00:00,6,-7.9,-17.9,1002,195.71,A,183
19939,09/10/2015 19:00,2015,19:00:00,10,4.3,-13.6,990,195.45,A,210
25223,16/05/2016 23:00,2016,23:00:00,5,1.4,-15,996,195.45,A,189
33637,02/05/2017 13:00,2017,13:00:00,5,7.1,-10,994,195.365,A,183
1987,21/09/2013 19:00,2013,19:00:00,9,1.4,-18.6,1005,195.02,A,177
25258,18/05/2016 10:00,2016,10:00:00,5,1.4,-15.7,1002,195.005,A,207
8249,09/06/2014 17:00,2014,17:00:00,6,-0.7,-12.9,1004,194.995,A,276
16983,08/06/2015 15:00,2015,15:00:00,6,-5.7,-21.4,1006,194.915,A,186
29265,01/11/2016 09:00,2016,09:00:00,11,6.4,-13.6,979,194.81,A,249
8381,15/06/2014 05:00,2014,05:00:00,6,-9.3,-20,1000,194.545,A,207
3465,22/11/2013 09:00,2013,09:00:00,11,12.1,5.7,984,193.87,A,273
33871,12/05/2017 07:00,2017,07:00:00,5,-1.4,-15.7,994,193.54,A,186
109,05/07/2013 13:00,2013,13:00:00,7,-6.4,-19.3,1003,193.5,A,210
17339,23/06/2015 11:00,2015,11:00:00,6,-11.4,-22.1,1000,193.41,A,210
542,23/07/2013 14:00,2013,14:00:00,7,-5,-18.6,992,193.1,A,192
16380,14/05/2015 12:00,2015,12:00:00,5,-0.7,-14.3,983,192.6,A,204
12050,15/11/2014 02:00,2014,02:00:00,11,7.9,-4.3,970,192.475,A,231
2569,16/10/2013 01:00,2013,01:00:00,10,0.7,-14.3,985,192.415,A,198
3155,09/11/2013 11:00,2013,11:00:00,11,10,-7.9,981,191.985,A,204
8818,03/07/2014 10:00,2014,10:00:00,7,-7.9,-18.6,1012,191.955,A,192
16333,12/05/2015 13:00,2015,13:00:00,5,-0.7,-12.1,980,191.925,A,189
25764,08/06/2016 12:00,2016,12:00:00,6,-0.7,-18.6,999,191.73,A,204
1925,19/09/2013 05:00,2013,05:00:00,9,-4.3,-18.6,994,191.47,A,180
337,15/07/2013 01:00,2013,01:00:00,7,-10.7,-22.1,1007,191.43,A,213
19938,09/10/2015 18:00,2015,18:00:00,10,4.3,-12.1,994,191.155,A,207
10443,09/09/2014 03:00,2014,03:00:00,9,-7.9,-17.9,999,191.055,A,210
34682,15/06/2017 02:00,2017,02:00:00,6,-6.4,-17.1,1009,191.04,A,201
34777,19/06/2017 01:00,2017,01:00:00,6,-5.7,-15,1011,191.03,A,213
12049,15/11/2014 01:00,2014,01:00:00,11,12.1,-1.4,971,190.935,A,225
11063,04/10/2014 23:00,2014,23:00:00,10,4.3,-7.9,988,190.84,A,192
25222,16/05/2016 22:00,2016,22:00:00,5,0.7,-15.7,1002,190.405,A,201
16167,05/05/2015 15:00,2015,15:00:00,5,-1.4,-3.6,979,190.31,C,213
1754,12/09/2013 02:00,2013,02:00:00,9,-2.9,-16.4,995,190.175,A,210
8349,13/06/2014 21:00,2014,21:00:00,6,-5,-16.4,1011,190.095,A,210
9896,17/08/2014 08:00,2014,08:00:00,8,-10,-17.9,1000,189.65,A,216
8248,09/06/2014 16:00,2014,16:00:00,6,-1.4,-11.4,1005,189.325,A,195
25070,10/05/2016 14:00,2016,14:00:00,5,2.1,-20.7,1003,189.155,A,180
3464,22/11/2013 08:00,2013,08:00:00,11,12.9,5.7,987,188.95,A,255
19892,07/10/2015 20:00,2015,20:00:00,10,3.6,-15,980,188.935,A,192
29506,11/11/2016 10:00,2016,10:00:00,11,10,-5,971,188.935,A,204
9643,06/08/2014 19:00,2014,19:00:00,8,-9.3,-21.4,996,188.815,A,207
1986,21/09/2013 18:00,2013,18:00:00,9,4.3,-18.6,1004,188.745,A,186
7828,23/05/2014 04:00,2014,04:00:00,5,-4.3,-12.1,1009,188.6,A,201
1924,19/09/2013 04:00,2013,04:00:00,9,-2.1,-17.9,993,188.59,A,192
16982,08/06/2015 14:00,2015,14:00:00,6,-7.9,-21.4,1005,188.265,A,219
2568,16/10/2013 00:00,2013,00:00:00,10,3.6,-11.4,995,187.895,A,210
12048,15/11/2014 00:00,2014,00:00:00,11,14.3,-5,976,187.555,A,228
9249,21/07/2014 09:00,2014,09:00:00,7,-9.3,-21.4,1002,187.25,A,219
1593,05/09/2013 09:00,2013,09:00:00,9,0.7,-12.9,994,187.02,A,222
34681,15/06/2017 01:00,2017,01:00:00,6,-6.4,-19.3,996,186.77,A,207
17575,03/07/2015 07:00,2015,07:00:00,7,-12.1,-22.9,1004,186.59,A,207
8380,15/06/2014 04:00,2014,04:00:00,6,-10.7,-20,1012,186.245,A,207
3463,22/11/2013 07:00,2013,07:00:00,11,10.7,5.7,986,186.07,A,267
25257,18/05/2016 09:00,2016,09:00:00,5,-0.7,-17.1,994,185.83,A,189
29264,01/11/2016 08:00,2016,08:00:00,11,4.3,-10,981,185.605,A,237
25221,16/05/2016 21:00,2016,21:00:00,5,0,-12.9,1004,185.47,A,198
8190,07/06/2014 06:00,2014,06:00:00,6,-8.6,-14.3,1004,185.105,A,213
8817,03/07/2014 09:00,2014,09:00:00,7,-7.9,-16.4,1012,185.03,A,219
192,09/07/2013 00:00,2013,00:00:00,7,-9.3,-17.1,998,184.91,A,201
33636,02/05/2017 12:00,2017,12:00:00,5,5.7,-12.1,997,184.91,A,189
2567,15/10/2013 23:00,2013,23:00:00,10,5,-12.9,984,184.875,A,216
34776,19/06/2017 00:00,2017,00:00:00,6,-5,-14.3,1008,184.72,A,180
8247,09/06/2014 15:00,2014,15:00:00,6,0.7,-12.1,1000,184.655,A,222
26772,20/07/2016 12:00,2016,12:00:00,7,-1.4,-22.9,1000,184.645,A,180
108,05/07/2013 12:00,2013,12:00:00,7,-7.9,-19.3,1003,184.185,A,198
1923,19/09/2013 03:00,2013,03:00:00,9,-3.6,-18.6,994,183.695,A,180
17338,23/06/2015 10:00,2015,10:00:00,6,-11.4,-22.1,1005,183.58,A,186
19937,09/10/2015 17:00,2015,17:00:00,10,4.3,-12.1,979,183.505,A,186
336,15/07/2013 00:00,2013,00:00:00,7,-10,-22.9,1018,183.38,A,189
25763,08/06/2016 11:00,2016,11:00:00,6,0.7,-14.3,986,183.305,A,213
10442,09/09/2014 02:00,2014,02:00:00,9,-6.4,-16.4,995,183.255,A,180
1753,12/09/2013 01:00,2013,01:00:00,9,-1.4,-15.7,1000,183.25,A,204
11062,04/10/2014 22:00,2014,22:00:00,10,5,-12.9,992,183.065,A,225
